,decay,time,log_decay,log_time
2528,9520,185103,9.161150128,12.12866771
2529,620,185246,6.429719478,12.12943995
2530,2900,185283,7.972466016,12.12963966
2531,3200,185461,8.070906089,12.1305999
2532,100,185518,4.605170186,12.13090719
2533,2660,185700,7.886081402,12.13188775
2534,820,185776,6.70930434,12.13229693
2535,4240,185894,8.352318548,12.1329319
2536,1960,185977,7.580699752,12.13337829
2537,1600,186010,7.377758908,12.13355571
2538,2860,186155,7.958576904,12.13433494
2539,600,186166,6.396929655,12.13439403
2540,4360,186172,8.380227336,12.13442626
2541,2680,186204,7.893572074,12.13459813
2542,380,186265,5.940171253,12.13492567
2543,1180,186279,7.073269717,12.13500083
2544,800,186319,6.684611728,12.13521554
2545,400,186339,5.991464547,12.13532287
2546,1360,186425,7.215239979,12.13578429
2547,280,186503,5.634789603,12.1362026
2548,1000,186559,6.907755279,12.13650282
2549,7520,186567,8.925321417,12.1365457
2550,1020,186588,6.927557906,12.13665826
2551,7120,186591,8.870663004,12.13667433
2552,3020,186678,8.01301211,12.13714049
2553,5220,186782,8.560252681,12.13769744
2554,2260,187050,7.723120092,12.13913124
2555,760,187118,6.633318433,12.13949471
2556,340,187155,5.828945618,12.13969243
2557,700,187156,6.551080335,12.13969777
2558,10380,187160,9.247636157,12.13971914
2559,1100,187236,7.003065459,12.14012513
2560,680,187266,6.522092798,12.14028534
2561,2800,187324,7.937374696,12.14059502
2562,40,187382,3.688879454,12.14090459
2563,4120,187399,8.323608442,12.14099531
2564,1980,187498,7.590852124,12.14152346
2565,500,187602,6.214608098,12.14207798
2566,1640,187797,7.402451521,12.14311687
2567,3140,187829,8.051978079,12.14328725
2568,1120,187878,7.021083964,12.14354809
2569,1900,187911,7.549609165,12.14372373
2570,2540,187989,7.83991936,12.14413873
2571,800,188058,6.684611728,12.1445057
2572,420,188102,6.040254711,12.14473965
2573,460,188171,6.131226489,12.1451064
2574,1500,188205,7.313220387,12.14528707
2575,2000,188271,7.60090246,12.14563769
2576,1700,188292,7.43838353,12.14574923
2577,560,188347,6.327936784,12.14604129
2578,2840,188433,7.951559331,12.14649779
2579,1940,188461,7.570443252,12.14664637
2580,940,188569,6.845879875,12.14721927
2581,1280,188594,7.154615357,12.14735184
2582,3300,188673,8.101677747,12.14777064
2583,2480,188764,7.816013839,12.14825284
2584,780,188766,6.65929392,12.14826343
2585,900,188767,6.802394763,12.14826873
2586,19980,188783,9.902487052,12.14835349
2587,480,188789,6.173786104,12.14838527
2588,5340,188826,8.582980932,12.14858124
2589,740,188887,6.606650186,12.14890423
2590,7580,188905,8.933268479,12.14899952
2591,2560,189031,7.847762537,12.1496663
2592,3500,189062,8.160518247,12.14983028
2593,1640,189069,7.402451521,12.14986731
2594,17720,189158,9.782449224,12.15033792
2595,7760,189209,8.956737613,12.1506075
2596,4460,189270,8.402904045,12.15092985
2597,3900,189340,8.268731832,12.15129962
2598,960,189375,6.866933284,12.15148446
2599,2980,189506,7.999678579,12.15217597
2600,4940,189533,8.50512061,12.15231843
2601,7140,189548,8.873468055,12.15239757
2602,2260,189626,7.723120092,12.15280899
2603,3960,189760,8.283999304,12.15351539
2604,3800,189829,8.242756346,12.15387895
2605,120,189896,4.787491743,12.15423183
2606,2720,189924,7.908387159,12.15437927
2607,3940,189938,8.278936002,12.15445298
2608,8040,190074,8.992184362,12.15516875
2609,2380,190184,7.774855767,12.1557473
2610,2920,190329,7.979338895,12.15650943
2611,2780,190455,7.930206207,12.15717123
2612,360,190606,5.886104031,12.15796375
2613,2720,190613,7.908387159,12.15800047
2614,840,190825,6.733401892,12.15911206
2615,820,190839,6.70930434,12.15918542
2616,440,190852,6.086774727,12.15925354
2617,2840,191115,7.951559331,12.16063062
2618,360,191166,5.886104031,12.16089744
2619,10340,191231,9.243775148,12.1612374
2620,2380,191244,7.774855767,12.16130538
2621,820,191266,6.70930434,12.16142041
2622,6840,191389,8.830543011,12.16206329
2623,780,191395,6.65929392,12.16209463
2624,520,191444,6.253828812,12.16235062
2625,160,191545,5.075173815,12.16287805
2626,220,191575,5.393627546,12.16303466
2627,7240,191594,8.887376485,12.16313383
2628,2040,191607,7.620705087,12.16320168
2629,3040,191831,8.019612794,12.16437006
2630,840,191848,6.733401892,12.16445867
2631,420,191998,6.040254711,12.16524023
2632,6180,192012,8.72907355,12.16531315
2633,1040,192072,6.946975992,12.16562558
2634,200,192153,5.298317367,12.16604721
2635,3800,192213,8.242756346,12.16635941
2636,2520,192213,7.832014181,12.16635941
2637,740,192364,6.606650186,12.16714469
2638,180,192446,5.192956851,12.16757087
2639,400,192514,5.991464547,12.16792416
2640,140,192541,4.941642423,12.1680644
2641,4240,192598,8.352318548,12.16836039
2642,1820,192680,7.50659178,12.16878606
2643,2540,192686,7.83991936,12.1688172
2644,1460,192692,7.286191715,12.16884834
2645,1220,192888,7.106606138,12.16986499
2646,2180,193044,7.687080156,12.17067342
2647,2360,193058,7.766416898,12.17074594
2648,6740,193092,8.815815204,12.17092204
2649,1180,193199,7.073269717,12.17147602
2650,400,193318,5.991464547,12.17209178
2651,360,193345,5.886104031,12.17223144
2652,1740,193444,7.461640392,12.17274334
2653,600,193468,6.396929655,12.1728674
2654,3260,193549,8.089482474,12.17328599
2655,1940,193625,7.570443252,12.17367858
2656,1240,193793,7.122866659,12.17454586
2657,1520,193909,7.326465614,12.17514426
2658,420,193927,6.040254711,12.17523708
2659,4880,193935,8.492900499,12.17527833
2660,3840,194049,8.253227646,12.17586598
2661,560,194200,6.327936784,12.17664383
2662,10380,194200,9.247636157,12.17664383
2663,1980,194255,7.590852124,12.17692701
2664,2780,194258,7.930206207,12.17694245
2665,220,194330,5.393627546,12.17731302
2666,19120,194333,9.858490187,12.17732846
2667,1280,194467,7.154615357,12.17801776
2668,320,194541,5.768320996,12.17839822
2669,920,194641,6.82437367,12.17891212
2670,5140,194714,8.544808358,12.17928709
2671,1820,194813,7.50659178,12.1797954
2672,560,195074,6.327936784,12.18113425
2673,220,195238,5.393627546,12.18197461
2674,2860,195238,7.958576904,12.18197461
2675,2900,195412,7.972466016,12.18286543
2676,340,195516,5.828945618,12.1833975
2677,5300,195585,8.5754621,12.18375035
2678,19300,195749,9.867860375,12.18458851
2679,520,195787,6.253828812,12.18478261
2680,4700,195822,8.455317788,12.18496136
2681,17600,195858,9.775654181,12.18514519
2682,3440,195914,8.14322675,12.18543107
2683,4800,195952,8.476371197,12.18562501
2684,1100,196218,7.003065459,12.18698157
2685,200,196385,5.298317367,12.1878323
2686,1280,196390,7.154615357,12.18785776
2687,840,196456,6.733401892,12.18819377
2688,7080,196463,8.865029187,12.1882294
2689,3900,196501,8.268731832,12.1884228
2690,6860,196545,8.833462721,12.18864669
2691,15080,196575,9.621124642,12.18879932
2692,460,196761,6.131226489,12.18974507
2693,3580,196935,8.183118079,12.190629
2694,440,197023,6.086774727,12.19107575
2695,3620,197037,8.194229305,12.19114681
2696,620,197074,6.429719478,12.19133457
2697,2880,197239,7.965545573,12.19217147
2698,3000,197269,8.006367568,12.19232356
2699,1280,197331,7.154615357,12.1926378
2700,500,197358,6.214608098,12.19277462
2701,880,197381,6.779921907,12.19289115
2702,740,197517,6.606650186,12.19357994
2703,1060,197610,6.966024187,12.19405067
2704,5320,197845,8.579228582,12.19523917
2705,780,197867,6.65929392,12.19535037
2706,1100,198035,7.003065459,12.19619906
2707,6460,198068,8.773384597,12.19636569
2708,240,198092,5.480638923,12.19648685
2709,6120,198145,8.719317376,12.19675436
2710,5120,198149,8.540909718,12.19677455
2711,120,198306,4.787491743,12.19756657
2712,1020,198349,6.927557906,12.19778338
2713,3900,198382,8.268731832,12.19794974
2714,120,198478,4.787491743,12.19843354
2715,3520,198493,8.166216269,12.19850911
2716,3380,198494,8.125630988,12.19851415
2717,740,198535,6.606650186,12.19872069
2718,300,198578,5.703782475,12.19893725
2719,420,198635,6.040254711,12.19922425
2720,7120,198647,8.870663004,12.19928466
2721,680,198663,6.522092798,12.1993652
2722,360,198672,5.886104031,12.1994105
2723,280,198711,5.634789603,12.19960679
2724,2260,198730,7.723120092,12.1997024
2725,240,198740,5.480638923,12.19975272
2726,400,198808,5.991464547,12.20009481
2727,19160,198894,9.860580052,12.2005273
2728,2020,198904,7.61085279,12.20057758
2729,2680,198923,7.893572074,12.20067309
2730,620,198974,6.429719478,12.20092944
2731,2500,199002,7.824046011,12.20107015
2732,2300,199371,7.740664402,12.20292269
2733,3680,199400,8.210668031,12.20306814
2734,6860,199409,8.833462721,12.20311327
2735,880,199456,6.779921907,12.20334894
2736,4120,199481,8.323608442,12.20347427
2737,1500,199552,7.313220387,12.20383013
2738,2200,199560,7.696212639,12.20387022
2739,2480,199578,7.816013839,12.20396042
2740,520,199598,6.253828812,12.20406062
2741,3040,199680,8.019612794,12.20447136
2742,3420,199688,8.13739583,12.20451143
2743,2940,199748,7.98616486,12.20481185
2744,200,199838,5.298317367,12.20526232
2745,2960,199848,7.992944547,12.20531236
2746,1800,199907,7.495541944,12.20560754
2747,1960,199968,7.580699752,12.20591263
2748,3660,199992,8.205218426,12.20603264
2749,4940,200125,8.50512061,12.20669745
2750,160,200148,5.075173815,12.20681237
2751,2200,200208,7.696212639,12.20711211
2752,3840,200232,8.253227646,12.20723197
2753,860,200263,6.756932389,12.20738678
2754,3340,200394,8.113726086,12.20804071
2755,6660,200435,8.803874764,12.20824528
2756,7600,200437,8.935903526,12.20825526
2757,400,200547,5.991464547,12.20880391
2758,1520,200574,7.326465614,12.20893853
2759,2480,200604,7.816013839,12.20908809
2760,1220,201048,7.106606138,12.21129896
2761,1520,201096,7.326465614,12.21153768
2762,4580,201142,8.429454277,12.21176641
2763,1800,201149,7.495541944,12.21180121
2764,7660,201164,8.943767263,12.21187577
2765,3320,201178,8.107720062,12.21194537
2766,360,201224,5.886104031,12.21217399
2767,3440,201226,8.14322675,12.21218393
2768,740,201247,6.606650186,12.21228829
2769,3980,201280,8.289037098,12.21245225
2770,4980,201373,8.51318517,12.21291419
2771,1940,201406,7.570443252,12.21307805
2772,780,201464,6.65929392,12.21336598
2773,340,201467,5.828945618,12.21338088
2774,5680,201547,8.644706512,12.21377788
2775,780,201556,6.65929392,12.21382254
2776,8500,201655,9.047821442,12.2143136
2777,680,201672,6.522092798,12.21439789
2778,980,201691,6.887552572,12.2144921
2779,1500,201999,7.313220387,12.21601803
2780,2280,202083,7.731930722,12.21643378
2781,1080,202105,6.98471632,12.21654264
2782,600,202247,6.396929655,12.217245
2783,3020,202273,8.01301211,12.21737355
2784,760,202276,6.633318433,12.21738838
2785,2880,202357,7.965545573,12.21778874
2786,9940,202377,9.2043223,12.21788757
2787,2500,202385,7.824046011,12.2179271
2788,240,202386,5.480638923,12.21793204
2789,2580,202442,7.855544678,12.2182087
2790,960,202443,6.866933284,12.21821364
2791,620,202471,6.429719478,12.21835195
2792,1740,202473,7.461640392,12.21836182
2793,1180,202551,7.073269717,12.21874699
2794,360,202557,5.886104031,12.21877661
2795,1260,202564,7.138867,12.21881116
2796,1200,202588,7.090076836,12.21892964
2797,1940,202685,7.570443252,12.21940833
2798,180,202716,5.192956851,12.21956126
2799,560,202749,6.327936784,12.21972404
2800,780,202891,6.65929392,12.22042417
2801,3000,202895,8.006367568,12.22044388
2802,2300,202914,7.740664402,12.22053752
2803,1200,202930,7.090076836,12.22061637
2804,1480,203233,7.299797367,12.22210838
2805,940,203329,6.845879875,12.22258064
2806,180,203482,5.192956851,12.22333283
2807,3440,203483,8.14322675,12.22333774
2808,1680,203525,7.426549072,12.22354413
2809,2740,203548,7.915713199,12.22365713
2810,17740,203686,9.783577256,12.22433487
2811,620,203725,6.429719478,12.22452632
2812,480,203774,6.173786104,12.22476682
2813,1400,203814,7.244227516,12.22496309
2814,2520,203843,7.832014181,12.22510537
2815,1100,203849,7.003065459,12.2251348
2816,1760,204067,7.473069088,12.22620365
2817,1000,204079,6.907755279,12.22626245
2818,2360,204167,7.766416898,12.22669357
2819,1020,204227,6.927557906,12.2269874
2820,920,204309,6.82437367,12.22738883
2821,680,204318,6.522092798,12.22743288
2822,11940,204406,9.387649387,12.22786349
2823,2740,204438,7.915713199,12.22802003
2824,220,204522,5.393627546,12.22843083
2825,780,204584,6.65929392,12.22873393
2826,580,204724,6.363028104,12.22941801
2827,600,204779,6.396929655,12.22968663
2828,820,204822,6.70930434,12.22989659
2829,4340,204913,8.375629627,12.23034078
2830,60,204969,4.094344562,12.23061403
2831,700,204999,6.551080335,12.23076038
2832,780,205066,6.65929392,12.23108716
2833,1500,205138,7.313220387,12.2314382
2834,880,205162,6.779921907,12.23155519
2835,1300,205186,7.170119543,12.23167216
2836,80,205192,4.382026635,12.23170141
2837,2440,205197,7.799753318,12.23172577
2838,640,205203,6.461468176,12.23175501
2839,940,205282,6.845879875,12.23213992
2840,900,205316,6.802394763,12.23230553
2841,560,205373,6.327936784,12.23258312
2842,640,205494,6.461468176,12.23317212
2843,80,205499,4.382026635,12.23319645
2844,3320,205546,8.107720062,12.23342513
2845,3040,205556,8.019612794,12.23347378
2846,380,205625,5.940171253,12.2338094
2847,3460,205639,8.149023868,12.23387748
2848,1140,205653,7.038783541,12.23394556
2849,2680,205670,7.893572074,12.23402822
2850,640,205684,6.461468176,12.23409629
2851,240,205727,5.480638923,12.23430533
2852,8880,205808,9.091556836,12.23469897
2853,1060,205810,6.966024187,12.23470869
2854,1580,205963,7.365180126,12.23545182
2855,3740,206005,8.22684089,12.23565572
2856,2360,206239,7.766416898,12.23679097
2857,3360,206352,8.119696253,12.23733873
2858,4420,206368,8.393894975,12.23741626
2859,40,206391,3.688879454,12.23752771
2860,1660,206508,7.414572881,12.23809443
2861,960,206683,6.866933284,12.2389415
2862,10760,206697,9.283590834,12.23900923
2863,780,206793,6.65929392,12.23947357
2864,1560,206970,7.3524411,12.24032913
2865,80,206995,4.382026635,12.24044992
2866,1540,207011,7.339537695,12.24052721
2867,5220,207237,8.560252681,12.24161834
2868,100,207397,4.605170186,12.24239011
2869,8340,207464,9.028818495,12.24271311
2870,140,207467,4.941642423,12.24272757
2871,2020,207483,7.61085279,12.24280469
2872,100,207567,4.605170186,12.24320946
2873,140,207585,4.941642423,12.24329617
2874,80,207622,4.382026635,12.2434744
2875,2120,207724,7.659171368,12.24396555
2876,240,207725,5.480638923,12.24397037
2877,1580,207736,7.365180126,12.24402332
2878,560,207910,6.327936784,12.24486057
2879,1980,207943,7.590852124,12.24501928
2880,760,208193,6.633318433,12.24622081
2881,700,208211,6.551080335,12.24630727
2882,3960,208215,8.283999304,12.24632648
2883,8100,208348,8.999619341,12.24696504
2884,720,208493,6.579251212,12.24766075
2885,8600,208599,9.059517482,12.24816903
2886,300,208671,5.703782475,12.24851413
2887,7880,208689,8.972083183,12.24860038
2888,1100,208692,7.003065459,12.24861476
2889,1000,208798,6.907755279,12.24912256
2890,3280,208821,8.095598701,12.2492327
2891,560,208839,6.327936784,12.2493189
2892,3680,208916,8.210668031,12.24968754
2893,1380,208922,7.229838778,12.24971626
2894,14620,209154,9.590145733,12.2508261
2895,700,209178,6.551080335,12.25094084
2896,3980,209276,8.289037098,12.25140923
2897,980,209356,6.887552572,12.25179143
2898,1680,209385,7.426549072,12.25192994
2899,1500,209596,7.313220387,12.25293715
2900,860,209659,6.756932389,12.25323768
2901,360,209857,5.886104031,12.25418163
2902,3920,209913,8.273846933,12.25444844
2903,3480,210104,8.154787573,12.25535793
2904,1740,210174,7.461640392,12.25569104
2905,1360,210178,7.215239979,12.25571007
2906,2640,210253,7.878534196,12.25606685
2907,9960,210452,9.206332351,12.25701288
2908,2060,210529,7.630461262,12.25737869
2909,2540,210669,7.83991936,12.25804346
2910,1060,210733,6.966024187,12.25834721
2911,2400,210774,7.783224016,12.25854175
2912,340,210855,5.828945618,12.25892597
2913,1140,210939,7.038783541,12.25932427
2914,1160,210947,7.056175284,12.2593622
2915,3820,211013,8.248005702,12.25967502
2916,640,211205,6.461468176,12.2605845
2917,920,211412,6.82437367,12.26156412
2918,6700,211428,8.809862805,12.26163979
2919,980,211509,6.887552572,12.26202283
2920,480,211528,6.173786104,12.26211266
2921,5700,211536,8.648221454,12.26215048
2922,400,211544,5.991464547,12.26218829
2923,100,211556,4.605170186,12.26224502
2924,6360,211572,8.757783656,12.26232065
2925,19580,211579,9.882263916,12.26235373
2926,5800,211619,8.665613197,12.26254277
2927,3840,211625,8.253227646,12.26257112
2928,540,211665,6.29156914,12.26276012
2929,660,211742,6.492239835,12.26312383
2930,580,211784,6.363028104,12.26332217
2931,980,211885,6.887552572,12.26379895
2932,640,211916,6.461468176,12.26394525
2933,2000,212032,7.60090246,12.26449249
2934,6600,212195,8.794824928,12.26526094
2935,7580,212226,8.933268479,12.26540702
2936,2940,212294,7.98616486,12.26572739
2937,1060,212335,6.966024187,12.2659205
2938,5560,212471,8.623353387,12.26656079
2939,680,212591,6.522092798,12.26712541
2940,2960,212624,7.992944547,12.26728063
2941,420,212746,6.040254711,12.26785424
2942,660,212768,6.492239835,12.26795765
2943,840,213000,6.733401892,12.26904744
2944,500,213380,6.214608098,12.27082989
2945,200,213446,5.298317367,12.27113915
2946,1020,213505,6.927557906,12.27141553
2947,1060,213705,6.966024187,12.27235184
2948,360,213777,5.886104031,12.27268869
2949,2860,213933,7.958576904,12.27341816
2950,3280,213976,8.095598701,12.27361914
2951,4540,214038,8.420682291,12.27390885
2952,780,214061,6.65929392,12.2740163
2953,2140,214084,7.668561108,12.27412374
2954,800,214113,6.684611728,12.27425919
2955,14120,214307,9.555347511,12.27516485
2956,1600,214341,7.377758908,12.27532348
2957,2320,214360,7.749322465,12.27541212
2958,1400,214365,7.244227516,12.27543545
2959,4780,214449,8.472195825,12.27582723
2960,60,214608,4.094344562,12.27656839
2961,4580,214621,8.429454277,12.27662896
2962,540,214646,6.29156914,12.27674544
2963,3020,214704,8.01301211,12.27701561
